RouteID,Date,Route Type,Alpine,Rating,Safety,Avg Stars,Pitches,Lead Style,Attempts
105944650,633,0,0,32,0,2.3,1,0,1
105950090,647,0,0,42,0,3.6,1,0,1
105954921,654,1,0,29,0,2.9,1,0,1
105956228,236,0,0,49,0,3.6,1,0,1
105956328,238,0,0,54,0,3.6,1,2,1
105957709,163,0,1,32,0,2.5,1,0,1
105958263,509,1,0,23,0,3.1,1,0,1
105959460,501,1,0,23,0,3.6,1,0,1
105962497,648,1,0,20,0,2.4,1,0,1
105963366,502,1,0,26,0,3.4,1,0,1
105963848,557,0,0,32,0,3.5,1,0,1
105964688,572,0,0,44,0,3.8,1,0,1
105969527,428,0,0,37,0,3.0,1,0,1
105972016,424,0,0,29,0,2.5,1,0,1
105972021,424,0,0,34,0,3.0,1,0,1
105972025,424,0,0,42,0,2.7,1,0,1
105975456,186,0,0,30,0,2.7,1,0,1
105975473,198,1,0,29,0,1.0,1,0,1
105982858,367,0,0,27,0,2.7,1,0,1
105988227,575,0,0,30,0,3.5,1,0,1
105988232,575,0,0,42,0,2.8,1,0,1
105988238,575,0,0,57,0,3.8,1,2,1
105989372,558,0,0,62,0,3.9,1,2,1
105994333,621,0,0,52,0,3.4,1,2,2
105994719,424,0,0,39,0,2.8,1,0,1
105994971,163,0,1,42,0,2.4,1,2,1
105997439,436,0,0,47,0,3.3,1,0,1
106001020,620,0,0,52,0,3.8,1,2,1
106002342,563,0,0,47,0,3.6,1,0,1
106002969,238,0,0,34,0,2.9,1,0,1
106007327,486,0,0,49,0,2.2,1,2,1
106007361,425,1,0,20,0,2.6,5,0,1
106010509,369,0,0,47,0,3.2,1,2,1
106011580,321,0,0,44,0,2.3,1,0,1
106011585,171,0,0,34,0,2.4,1,0,1
106011590,167,0,0,42,0,2.8,1,0,1
106011593,167,0,0,29,0,1.7,1,0,1
106015558,188,0,0,46,0,3.7,1,0,1
106018126,591,0,0,54,0,3.4,1,2,1
106032117,460,0,0,34,0,3.0,1,0,1
106032123,460,0,0,44,0,3.6,1,2,1
106032904,592,0,0,26,0,2.0,1,0,1
106033329,610,0,0,33,0,2.6,1,0,1
106035142,294,1,0,41,0,2.7,1,2,1
106059648,460,0,0,42,0,3.7,1,0,1
106059659,460,0,0,39,0,2.5,1,0,1
106069528,610,0,0,56,0,3.7,1,2,1
106070704,558,0,0,53,0,3.0,1,2,1
106070861,591,0,0,62,0,4.0,1,2,1
106072248,504,1,0,37,0,3.1,7,0,1
106081850,170,0,0,42,0,2.5,1,0,1
106081874,250,0,0,34,0,3.5,1,0,1
106081917,569,0,0,42,0,3.7,1,0,1
106081922,442,0,0,38,0,3.7,1,0,1
106081931,569,0,0,39,0,3.6,1,0,1
106087318,149,0,0,32,0,3.0,1,0,1
106099070,443,0,0,32,0,2.2,1,0,1
106119076,352,0,0,30,0,2.1,1,0,1
106121243,611,0,0,52,0,3.8,1,0,1
106121898,572,0,0,42,0,3.6,1,0,1
106125070,440,0,0,34,0,3.7,1,0,1
106126167,185,1,0,36,0,3.6,1,0,1
106126227,147,1,0,54,0,3.6,1,1,2
106127916,567,0,0,44,0,3.3,1,0,1
106127925,567,0,0,42,0,3.5,1,0,1
106132213,438,0,0,52,0,3.9,1,2,1
106135291,475,0,0,32,0,1.5,1,0,1
106143915,583,1,0,24,0,2.0,1,0,1
106153682,442,0,0,52,0,3.1,1,2,1
106159394,234,0,0,37,0,2.7,1,0,1
106160862,189,0,0,32,0,2.8,1,0,1
106161870,201,0,0,42,0,3.1,1,0,1
106164016,473,0,0,32,0,2.3,1,0,1
106170444,424,0,0,39,0,2.5,1,2,1
106170472,343,0,0,32,0,2.3,1,0,1
106181792,625,0,0,46,0,2.4,1,2,1
106188277,508,1,0,20,0,2.9,2,0,1
106193137,403,0,0,34,0,2.3,1,0,1
106193308,181,0,0,25,0,2.4,1,0,1
106198096,425,0,0,29,0,2.3,1,0,1
106207369,425,0,0,42,0,2.1,1,0,1
106207686,361,0,0,54,0,3.8,1,2,1
106207924,575,0,0,45,0,3.6,1,0,1
106210086,156,0,0,45,0,3.5,1,1,2
106210757,251,0,0,29,0,1.6,1,0,1
106232722,550,0,0,42,0,3.3,1,0,1
106232758,550,0,0,37,0,2.2,1,0,1
106232767,550,0,0,34,0,2.2,1,0,1
106234501,251,0,0,34,0,2.7,1,0,1
106236039,647,1,0,29,0,2.7,1,0,1
106239714,235,0,0,30,0,3.0,1,0,1
106240353,653,0,0,49,0,3.8,1,2,2
106244272,334,0,0,29,0,2.8,1,0,1
106248473,181,0,0,32,0,2.4,1,0,1
106255900,449,0,0,32,0,2.5,1,0,1
106260087,428,0,0,48,0,3.0,1,2,1
106260100,569,0,0,44,0,2.9,1,0,1
106263982,369,0,0,32,0,3.2,1,0,1
106274886,613,1,0,29,0,3.3,3,0,1
106276350,394,0,0,29,0,2.2,1,0,1
106289170,558,0,0,37,0,2.3,1,0,1
106293592,192,1,0,31,0,2.9,1,0,1
106296529,459,0,0,49,0,2.4,1,2,1
106300140,372,0,0,52,0,3.9,1,2,1
106302512,371,0,0,34,0,2.8,1,0,1
106309924,567,0,0,52,0,3.5,1,1,4
106309932,567,0,0,44,0,3.0,1,0,1
106310756,380,0,0,41,0,2.4,1,0,1
106310770,380,0,0,45,0,2.7,1,0,1
106311413,380,0,0,47,0,2.9,1,2,1
106315445,156,0,0,44,0,2.5,1,0,1
106316700,394,0,0,26,0,2.4,1,0,1
106329028,286,0,0,39,0,2.4,1,0,1
106337175,193,0,0,49,0,2.8,1,1,2
106337191,190,1,0,26,0,1.9,1,0,1
106344281,473,0,0,29,0,1.9,1,0,1
106363085,457,0,0,34,0,2.7,1,0,1
106370147,618,0,0,30,0,2.1,1,0,1
106376127,206,0,0,52,0,3.3,1,1,2
106378499,618,0,0,39,0,2.3,1,2,1
106382806,589,0,0,47,0,3.7,1,1,2
106394696,197,0,0,52,0,3.1,1,1,2
106404789,661,0,0,42,0,3.3,1,1,2
106415046,542,0,0,39,0,2.0,1,0,1
106423153,342,0,0,42,0,2.8,1,1,2
106423168,74,0,0,47,0,2.5,1,0,1
106432223,223,0,0,54,0,2.7,1,1,6
106461172,557,0,0,49,0,3.6,1,2,1
106480421,252,0,0,26,0,2.8,1,0,1
106480921,193,1,0,42,0,2.9,1,1,2
106495528,500,1,0,26,0,3.2,1,0,1
106506935,175,0,0,26,0,2.1,1,0,1
106508340,445,0,0,34,0,2.2,1,0,1
106511539,426,0,0,37,0,2.4,1,0,1
106511980,257,0,0,26,0,2.1,1,0,1
106515299,416,0,0,52,0,2.8,1,1,3
106517680,250,0,0,52,0,3.5,1,1,3
106517711,594,1,0,23,0,2.4,1,0,1
106517818,250,0,0,29,0,1.9,1,0,1
106521564,502,1,0,24,0,2.7,1,0,1
106522090,426,0,0,39,0,2.7,1,0,1
106524966,485,0,0,42,0,3.5,1,0,1
